ts_code,name,industry,trade_date,close,ma3,ma5,ma10,ma15,ma20,ma30,ma50,ma60,ma75,ma90,ma120,ma150,ma200,price_1_150,price_1_200,price_150_200,price_50_150,price_50_200,price_max_25,price_min_25,score
600225.SH,卓朗科技,区域地产,20221202,3.97,3.7067,3.636,3.572,3.4933,3.441,3.3713,3.2698,3.2938,3.3368,3.3543,3.2636,3.2145,3.1555,1,1,1,1,1,1,1,7
000975.SZ,银泰黄金,黄金,20221202,13.09,13.9767,14.45,14.82,14.8827,14.829,14.464,13.823,13.5688,13.1893,12.8243,12.1051,11.5289,10.9195,1,1,1,1,1,1,1,7
605123.SH,派克新材,航空,20221202,132.58,134.6367,134.426,137.747,140.6313,142.23,147.9013,145.5022,142.4772,139.8137,138.2578,137.1912,131.4069,128.8644,1,1,1,1,1,1,1,7
600213.SH,亚星客车,汽车整车,20221202,9.5,9.5633,9.142,8.883,8.9407,9.0105,8.86,9.0876,9.088,8.9964,8.9621,9.1013,8.8132,8.4827,1,1,1,1,1,1,1,7
600212.SH,绿能慧充,综合类,20221202,8.67,8.4767,8.42,8.548,8.5407,8.7195,8.639,8.2818,8.323,8.2628,7.9678,7.435,6.9725,6.4901,1,1,1,1,1,1,1,7
000981.SZ,银亿股份,汽车配件,20221202,1.99,1.9967,2.014,1.988,2.02,2.0635,1.9557,1.8068,1.7815,1.7711,1.7538,1.7193,1.6574,1.6483,1,1,1,1,1,1,1,7
605128.SH,上海沿浦,汽车配件,20221202,56.76,56.78,55.292,55.778,56.914,57.981,55.309,52.1386,51.733,51.4483,52.571,50.1605,45.439,41.5534,1,1,1,1,1,1,1,7
000983.SZ,山西焦煤,煤炭开采,20221202,12.92,13.0633,12.918,12.589,12.566,12.5005,12.2857,13.0304,13.1267,13.0923,12.8642,12.7926,12.7781,12.3038,1,1,1,1,1,1,1,7
000985.SZ,大庆华科,化工原料,20221202,19.78,19.5533,19.398,19.321,18.862,18.57,17.7247,17.1934,17.5503,17.7091,17.3532,17.1418,17.1681,16.313,1,1,1,1,1,1,1,7
600195.SH,中牧股份,农业综合,20221202,13.42,13.3633,13.316,13.346,13.5813,13.5995,13.6273,13.6374,13.6228,13.506,13.2524,13.0178,12.7418,12.6792,1,1,1,1,1,1,1,7
600192.SH,长城电工,电气设备,20221202,6.34,6.37,6.474,6.523,6.4467,6.394,6.2653,6.1188,6.0277,6.0391,6.0494,5.9364,5.6733,5.6416,1,1,1,1,1,1,1,7
600191.SH,华资实业,食品,20221202,5.87,5.81,5.778,5.735,5.8147,5.836,5.8727,6.1126,6.3075,6.3923,6.2508,5.948,5.8209,5.4481,1,1,1,1,1,1,1,7
600028.SH,中国石化,石油加工,20221202,4.5,4.5133,4.496,4.431,4.3827,4.3555,4.308,4.3032,4.2887,4.2381,4.1899,4.1294,4.0823,4.0239,1,1,1,1,1,1,1,7
600004.SH,白云机场,机场,20221202,14.22,14.3967,14.314,13.928,14.0567,14.4075,14.4667,14.3084,14.1928,14.01,13.8966,13.7322,13.352,13.2503,1,1,1,1,1,1,1,7
300856.SZ,科思股份,日用化工,20221202,55.15,53.29,52.592,52.714,52.826,53.377,55.279,58.987,60.5382,59.896,57.4796,53.3043,49.2346,44.2092,1,1,1,1,1,1,1,7
002020.SZ,京新药业,化学制药,20221202,12.77,12.8933,12.984,13.414,13.4707,13.42,13.2233,12.1594,11.7122,11.1953,10.7578,10.2983,9.9736,9.6255,1,1,1,1,1,1,1,7
300990.SZ,同飞股份,专用机械,20221202,104.13,101.4167,102.876,106.156,105.2293,106.888,111.2047,109.025,106.8268,106.6251,104.3907,95.8397,85.4925,75.9211,1,1,1,1,1,1,1,7
300986.SZ,志特新材,铝,20221202,39.25,39.2733,38.758,36.72,36.2847,35.231,34.607,34.6844,35.0643,35.086,34.7953,33.9049,31.8679,31.515,1,1,1,1,1,1,1,7
688103.SH,国力股份,电气设备,20221202,71.5,67.8467,67.616,69.397,71.2907,72.639,69.916,66.1026,64.0915,62.6439,62.3309,59.4762,55.047,51.7771,1,1,1,1,1,1,1,7
688111.SH,金山办公,软件服务,20221202,255.3,259.02,257.056,259.977,263.278,265.497,269.4423,250.7068,241.65,228.2688,220.8771,213.3102,210.1655,205.8621,1,1,1,1,1,1,1,7
688112.SH,鼎阳科技,电器仪表,20221202,95.2,95.3,95.17,97.495,98.6007,98.8065,102.221,93.7282,90.4668,89.0989,86.5272,80.4289,74.47,70.7984,1,1,1,1,1,1,1,7
300951.SZ,博硕科技,元器件,20221202,53.18,53.6067,52.96,53.187,53.366,53.4405,52.03,49.1108,48.9472,49.2799,49.257,48.3463,47.4133,46.777,1,1,1,1,1,1,1,7
300938.SZ,信测标准,电器仪表,20221202,37.48,36.55,36.12,36.687,37.3987,37.5755,38.2413,37.1068,36.9885,36.8204,37.149,35.2287,33.7307,31.5636,1,1,1,1,1,1,1,7
688123.SH,聚辰股份,半导体,20221202,112.28,114.3833,117.318,122.204,124.278,121.1475,112.8343,99.0544,97.141,96.9167,97.0931,98.666,97.135,92.1737,1,1,1,1,1,1,1,7
002033.SZ,丽江股份,旅游景点,20221202,11.33,11.16,10.686,9.874,9.966,10.0325,9.6563,9.1686,9.1138,8.9504,8.8901,8.7232,8.2921,7.9028,1,1,1,1,1,1,1,7
002035.SZ,华帝股份,家用电器,20221202,6.27,6.25,6.218,6.107,6.1753,6.2,6.1493,6.0416,5.9948,5.9609,5.9647,5.9132,5.7875,5.7284,1,1,1,1,1,1,1,7
300910.SZ,瑞丰新材,化工原料,20221202,132.0,133.52,134.594,137.753,140.5347,143.5415,145.579,135.0066,129.5873,121.2273,113.23,99.7272,88.5038,79.9659,1,1,1,1,1,1,1,7
300909.SZ,汇创达,元器件,20221202,34.26,33.6,33.36,34.001,34.0347,33.4175,32.1433,31.2404,31.1738,30.4735,29.6086,28.7383,27.9325,27.7787,1,1,1,1,1,1,1,7
300893.SZ,松原股份,汽车配件,20221202,27.51,28.24,27.596,27.858,28.436,29.448,30.2127,30.6372,30.5683,30.7397,30.2502,27.9538,25.462,23.2969,1,1,1,1,1,1,1,7
688138.SH,清溢光电,元器件,20221202,20.02,19.7467,19.626,20.418,20.8953,21.0595,21.327,20.3356,20.1527,20.1823,20.0411,18.9776,17.7353,17.2097,1,1,1,1,1,1,1,7
300888.SZ,稳健医疗,医疗保健,20221202,77.01,71.0267,69.934,68.862,69.5927,69.63,69.051,68.9092,69.0993,69.6841,69.9421,69.4857,67.2481,67.1931,1,1,1,1,1,1,1,7
300881.SZ,盛德鑫泰,钢加工,20221202,36.9,37.4467,38.066,39.39,39.82,39.652,38.666,35.496,34.2007,32.4165,31.1568,29.3604,27.9838,27.2897,1,1,1,1,1,1,1,7
300876.SZ,蒙泰高新,化纤,20221202,31.35,30.4567,30.202,30.807,30.8,30.645,29.4067,28.3534,29.3415,28.9711,28.3956,26.9958,26.0152,25.9304,1,1,1,1,1,1,1,7
688156.SH,路德环境,环境保护,20221202,30.74,28.97,28.648,28.347,28.5387,28.6755,28.5273,26.8584,26.4562,26.1997,25.4556,24.3218,22.991,22.7655,1,1,1,1,1,1,1,7
300863.SZ,卡倍亿,汽车配件,20221202,83.67,85.03,83.242,82.123,82.252,83.396,83.7473,83.4692,82.6995,83.5124,83.7816,81.3792,78.6508,76.6065,1,1,1,1,1,1,1,7
002047.SZ,宝鹰股份,装修装饰,20221202,4.26,4.2467,4.262,4.284,4.37,4.505,4.59,4.5904,4.6327,4.6724,4.5647,4.3637,4.1061,3.9638,1,1,1,1,1,1,1,7
300859.SZ,西域旅游,旅游服务,20221202,32.77,33.07,32.592,30.588,30.7993,30.737,28.8757,28.1488,28.4018,28.3067,28.6397,29.3006,27.7685,26.6889,1,1,1,1,1,1,1,7
002021.SZ,ST中捷,纺织机械,20221202,2.1,2.09,2.07,2.075,2.0553,2.0405,1.9747,1.916,1.9402,1.9612,1.9559,1.9226,1.8837,1.8521,1,1,1,1,1,1,1,7
301004.SZ,嘉益股份,家居用品,20221202,32.35,31.9033,32.066,32.682,33.27,34.078,34.0423,31.944,31.9382,31.8949,31.598,29.6768,27.8719,26.2362,1,1,1,1,1,1,1,7
605259.SH,绿田机械,农用机械,20221202,35.57,35.0333,34.862,34.958,34.2273,33.5825,33.7027,33.5244,33.3143,33.0861,32.5786,31.3335,30.2285,29.8461,1,1,1,1,1,1,1,7
002549.SZ,凯美特气,环境保护,20221202,20.9,20.9667,20.708,21.041,21.318,20.8395,20.3817,20.1316,20.069,20.0055,19.5127,18.7488,17.912,17.3375,1,1,1,1,1,1,1,7
605266.SH,健之佳,医药商业,20221202,94.39,90.97,89.92,85.529,84.3593,80.3825,73.595,63.0032,60.3822,57.5384,55.584,53.1298,50.8712,50.6609,1,1,1,1,1,1,1,7
605286.SH,同力日升,运输设备,20221202,47.06,45.46,45.452,45.673,45.7413,46.9455,48.548,46.248,45.8112,46.0607,45.8123,44.4622,41.192,37.5278,1,1,1,1,1,1,1,7
605377.SH,华旺科技,造纸,20221202,23.0,22.73,22.84,22.966,22.5967,22.0405,21.2193,19.7824,19.5342,19.5697,19.4874,19.0362,18.1854,18.0319,1,1,1,1,1,1,1,7
605499.SH,东鹏饮料,软饮料,20221202,173.33,173.19,172.928,173.079,173.518,171.399,167.4947,156.222,153.5433,153.2416,154.129,154.601,149.9937,149.5008,1,1,1,1,1,1,1,7
605598.SH,上海港湾,建筑工程,20221202,29.99,27.89,27.674,27.586,27.772,27.5265,26.217,25.843,25.0188,23.4325,22.4153,21.2983,20.9853,19.6243,1,1,1,1,1,1,1,7
301193.SZ,家联科技,家居用品,20221202,33.48,33.5533,33.77,34.332,34.348,34.618,34.9503,35.7086,36.415,36.3072,34.7492,32.7236,31.2826,30.4615,1,1,1,1,1,1,1,7
301168.SZ,通灵股份,电气设备,20221202,78.16,76.6467,77.432,76.131,73.4153,73.179,73.0013,66.4044,65.3615,66.1875,65.0828,60.0096,54.4274,51.5193,1,1,1,1,1,1,1,7
301129.SZ,瑞纳智能,电器仪表,20221202,71.8,71.7767,71.114,71.65,72.284,72.741,71.2713,65.8674,63.9647,63.2604,63.4708,63.0664,61.33,60.1928,1,1,1,1,1,1,1,7
688032.SH,禾迈股份,电气设备,20221202,1028.0,1016.4567,1022.006,1028.877,1033.8413,1045.4645,1012.762,1029.6076,1046.4245,1043.9768,1026.9688,981.6914,891.8433,786.7704,1,1,1,1,1,1,1,7
001696.SZ,宗申动力,摩托车,20221202,6.51,6.4733,6.418,6.402,6.4233,6.4515,6.4943,6.4006,6.4975,6.568,6.6191,6.5061,6.3151,6.2196,1,1,1,1,1,1,1,7
301117.SZ,佳缘科技,软件服务,20221202,86.43,83.3867,80.382,79.464,76.9053,75.6165,73.511,69.9528,69.465,67.7212,66.7384,63.2266,60.5451,60.4204,1,1,1,1,1,1,1,7
301101.SZ,明月镜片,文教休闲,20221202,56.49,58.0667,58.01,60.018,59.844,60.1885,61.3637,61.7766,62.0453,61.8683,60.59,57.7637,54.1167,51.0122,1,1,1,1,1,1,1,7
688050.SH,爱博医疗,医疗保健,20221202,222.31,218.7733,216.122,216.095,220.538,224.459,222.71,211.398,209.788,207.8379,207.7348,208.2842,204.1455,192.7874,1,1,1,1,1,1,1,7
301073.SZ,君亭酒店,酒店餐饮,20221202,72.28,74.4333,75.374,71.314,71.344,72.705,72.4343,69.584,67.8803,65.764,65.3212,63.7748,60.9956,55.4521,1,1,1,1,1,1,1,7
688066.SH,航天宏图,软件服务,20221202,81.7,80.7233,80.238,82.087,84.0667,85.202,86.1883,81.7872,80.932,79.9851,79.5613,77.919,74.9125,72.6603,1,1,1,1,1,1,1,7
301035.SZ,润丰股份,农药化肥,20221202,91.4,92.5267,92.062,89.715,89.524,89.68,91.3583,94.4198,95.9172,94.1744,91.0737,87.1063,84.0112,80.3921,1,1,1,1,1,1,1,7
301031.SZ,中熔电气,电气设备,20221202,173.35,169.3,168.12,162.725,159.354,160.268,163.5243,164.1852,165.5698,170.2341,169.6861,162.6282,152.0275,142.0279,1,1,1,1,1,1,1,7
832225.BJ,利通科技,,20221202,6.42,6.43,6.422,6.5,6.5287,6.5695,6.3723,6.0442,5.9242,5.8081,5.6908,5.5317,5.42,5.4108,1,1,1,1,1,1,1,7
301030.SZ,仕净科技,环境保护,20221202,44.25,44.46,45.098,44.665,43.136,41.9755,40.2477,36.939,35.8592,35.1927,33.5786,30.9955,29.5448,28.8832,1,1,1,1,1,1,1,7
301029.SZ,怡合达,专用机械,20221202,68.8,67.82,67.894,69.567,70.2173,70.947,71.8763,68.7606,67.197,66.4331,66.3889,66.8786,65.3844,63.3789,1,1,1,1,1,1,1,7
688085.SH,三友医疗,医疗保健,20221202,28.23,27.7767,27.568,27.435,27.7667,28.296,29.4503,29.7498,29.2693,28.3724,27.5564,25.9335,24.3461,24.1489,1,1,1,1,1,1,1,7
300332.SZ,天壕环境,供气供热,20221202,12.91,13.2467,13.274,13.186,13.0587,13.0795,12.8457,12.7554,12.826,13.132,13.3451,12.9474,12.1335,11.4852,1,1,1,1,1,1,1,7
002209.SZ,达意隆,轻工机械,20221202,8.7,8.63,8.564,8.534,8.5393,8.56,8.5203,8.2306,8.3117,8.4309,8.4592,8.1679,7.8472,7.6976,1,1,1,1,1,1,1,7
000948.SZ,南天信息,软件服务,20221202,23.69,24.1467,24.808,24.818,23.7107,23.62,23.573,21.6694,20.335,18.8729,17.7916,16.3806,15.2897,15.2435,1,1,1,1,1,1,1,7
002416.SZ,爱施德,电器连锁,20221202,10.21,10.2533,10.046,9.963,10.06,10.151,10.1013,9.6474,9.6332,9.7231,9.575,9.4206,9.1402,9.015,1,1,1,1,1,1,1,7
002799.SZ,环球印务,广告包装,20221202,15.09,14.7067,14.738,14.376,14.2227,14.174,13.8403,14.0682,14.1962,13.7971,13.5532,12.9616,12.445,12.3877,1,1,1,1,1,1,1,7
002795.SZ,永和智控,机械基件,20221202,9.96,10.1633,10.37,10.009,9.444,9.129,8.9097,8.6914,8.594,8.6021,8.601,8.4479,8.2834,8.2645,1,1,1,1,1,1,1,7
002422.SZ,科伦药业,化学制药,20221202,23.8,23.6933,23.648,23.751,24.0287,24.0595,24.2997,23.5934,23.254,22.9628,22.7858,21.8662,20.941,19.8711,1,1,1,1,1,1,1,7
002790.SZ,瑞尔特,家居用品,20221202,9.35,9.2567,9.178,8.929,8.8387,8.6785,8.519,8.1734,8.1972,8.2985,8.377,8.1541,7.7628,7.6274,1,1,1,1,1,1,1,7
002788.SZ,鹭燕医药,医药商业,20221202,9.71,9.5233,9.448,9.28,9.3247,9.2485,9.0793,8.6524,8.5717,8.4436,8.3338,8.2455,8.1107,8.0744,1,1,1,1,1,1,1,7
002426.SZ,胜利精密,元器件,20221202,2.86,2.9533,2.86,2.74,2.6827,2.666,2.611,2.629,2.6373,2.6507,2.6183,2.5355,2.3919,2.3173,1,1,1,1,1,1,1,7
002785.SZ,万里石,其他建材,20221202,33.0,32.4,32.176,31.491,31.4727,31.5715,29.8877,28.148,27.997,27.8309,27.4651,26.8426,26.3877,25.4111,1,1,1,1,1,1,1,7
002782.SZ,可立克,电气设备,20221202,19.19,18.6033,18.362,18.764,18.68,18.894,18.5987,17.6084,17.5948,18.2385,18.7751,18.4555,17.1239,15.7003,1,1,1,1,1,1,1,7
002430.SZ,杭氧股份,化工机械,20221202,40.04,40.6467,40.94,41.524,40.9533,40.4625,41.1017,39.1872,38.7947,38.5868,38.6299,37.3207,35.5565,33.4006,1,1,1,1,1,1,1,7
688663.SH,新风光,电气设备,20221202,53.0,50.9867,51.568,51.169,50.4547,50.6495,51.2153,48.9426,47.1915,46.434,45.9234,43.1861,39.6351,37.4707,1,1,1,1,1,1,1,7
002769.SZ,普路通,仓储物流,20221202,8.94,8.83,8.892,8.879,8.8,8.8055,8.722,8.3684,8.438,8.4433,8.4027,8.2423,7.9416,7.6946,1,1,1,1,1,1,1,7
002768.SZ,国恩股份,塑料,20221202,29.11,28.58,28.104,28.103,28.3327,28.559,28.1457,27.8756,28.5667,29.2289,28.7387,27.7372,26.736,25.8134,1,1,1,1,1,1,1,7
002737.SZ,葵花药业,中成药,20221202,27.66,27.7167,27.844,28.495,28.396,27.2675,25.8683,22.8416,22.0388,21.194,20.6022,19.3551,18.6764,17.5691,1,1,1,1,1,1,1,7
002446.SZ,盛路通信,通信设备,20221202,10.57,10.4367,10.428,10.656,10.6527,10.602,10.5567,9.685,9.3327,9.1031,8.9427,8.4518,8.0317,7.5375,1,1,1,1,1,1,1,7
002729.SZ,好利科技,元器件,20221202,31.33,31.5033,31.974,32.706,32.652,32.3275,32.101,33.0156,33.2327,33.1602,32.812,32.4279,30.4,28.3263,1,1,1,1,1,1,1,7
002728.SZ,特一药业,中成药,20221202,31.73,34.1833,33.064,31.227,28.7553,25.893,21.6777,17.7358,16.8058,15.9717,15.4821,15.1667,14.7069,14.679,1,1,1,1,1,1,1,7
002727.SZ,一心堂,医药商业,20221202,37.25,36.1167,35.202,33.387,33.72,32.687,31.1073,28.6736,28.059,27.7059,27.2929,26.1501,25.0827,25.0668,1,1,1,1,1,1,1,7
002718.SZ,友邦吊顶,其他建材,20221202,15.17,15.18,15.172,15.077,14.9753,14.825,14.487,14.299,14.5032,14.6244,14.6539,14.4922,14.2455,13.882,1,1,1,1,1,1,1,7
002715.SZ,登云股份,汽车配件,20221202,21.27,21.6767,21.39,21.249,21.4987,21.735,21.3963,21.4086,21.102,20.9873,20.2218,18.425,17.1059,15.9774,1,1,1,1,1,1,1,7
002458.SZ,益生股份,农业综合,20221202,15.76,15.4933,15.324,15.532,15.4413,14.8955,13.4603,12.2086,11.8542,11.3723,10.9826,10.6378,10.2309,9.9962,1,1,1,1,1,1,1,7
002700.SZ,ST浩源,供气供热,20221202,4.93,4.9733,4.882,4.859,4.878,4.907,4.8913,5.0682,5.102,5.1268,5.0743,4.8487,4.6083,4.4129,1,1,1,1,1,1,1,7
002417.SZ,*ST深南,软件服务,20221202,8.09,8.34,8.416,8.467,8.516,8.4465,8.3073,7.8648,7.715,7.3863,7.0121,6.1122,5.4578,5.4469,1,1,1,1,1,1,1,7
688676.SH,金盘科技,电气设备,20221202,41.92,40.0567,39.814,39.246,38.244,37.9955,38.5883,36.7828,36.0375,35.7525,35.44,33.5087,30.1574,27.8152,1,1,1,1,1,1,1,7
002698.SZ,博实股份,化工机械,20221202,15.02,14.8767,14.894,15.385,15.366,15.363,15.38,15.1738,15.2853,15.3959,15.137,14.2793,13.5011,12.8121,1,1,1,1,1,1,1,7
688677.SH,海泰新光,医疗保健,20221202,116.56,115.4933,115.508,118.247,119.802,121.985,126.068,121.782,117.9352,112.1855,108.8981,104.427,99.2998,92.4436,1,1,1,1,1,1,1,7
002380.SZ,科远智慧,软件服务,20221202,16.68,16.3367,15.868,15.472,15.722,15.6435,15.3413,15.5256,15.2125,14.9473,14.7004,14.4635,13.5059,13.0791,1,1,1,1,1,1,1,7
002866.SZ,传艺科技,IT设备,20221202,49.49,47.88,47.404,45.974,44.1233,43.589,43.379,43.2218,42.6868,40.1463,37.5993,33.0669,28.4357,24.164,1,1,1,1,1,1,1,7
002865.SZ,钧达股份,电气设备,20221202,209.5,204.02,204.76,209.407,214.214,221.7935,217.348,207.653,205.0603,198.7888,191.8936,169.922,151.1475,132.6576,1,1,1,1,1,1,1,7
002384.SZ,东山精密,元器件,20221202,26.24,26.2467,26.098,26.543,26.9273,27.0755,26.591,25.8428,26.0817,26.4893,26.4661,25.2302,23.5753,22.6339,1,1,1,1,1,1,1,7
002860.SZ,星帅尔,家用电器,20221202,16.7,16.5367,16.372,16.38,16.374,16.4165,15.3813,14.7098,15.0487,15.2815,15.1992,14.7936,14.0019,13.6408,1,1,1,1,1,1,1,7
002853.SZ,皮阿诺,家居用品,20221202,19.75,19.68,19.65,18.995,19.1607,18.9365,18.7947,17.4928,17.1307,16.8123,16.2748,15.1021,14.2408,13.8901,1,1,1,1,1,1,1,7
002388.SZ,新亚制程,元器件,20221202,8.2,8.0367,8.002,8.07,7.9953,7.816,7.629,7.0312,6.914,6.8979,6.7722,6.4385,6.0603,5.8855,1,1,1,1,1,1,1,7
002389.SZ,航天彩虹,航空,20221202,23.48,23.88,23.828,24.554,24.7627,24.57,24.3847,23.2278,22.6153,21.6791,21.2201,20.3767,19.5023,19.4532,1,1,1,1,1,1,1,7
002849.SZ,威星智能,电器仪表,20221202,20.68,19.8433,19.472,18.757,18.472,18.4505,17.58,16.3416,15.8215,15.2395,14.7931,14.0418,13.4517,13.4393,1,1,1,1,1,1,1,7
002847.SZ,盐津铺子,食品,20221202,107.24,106.8167,106.866,105.364,103.9267,102.354,99.0167,95.2522,94.0945,93.804,93.5417,91.5201,87.1559,80.7351,1,1,1,1,1,1,1,7
002843.SZ,泰嘉股份,钢加工,20221202,23.88,23.6333,23.214,23.317,22.9393,22.8115,22.897,20.9592,20.6478,20.6859,20.5362,19.1506,17.0157,15.2323,1,1,1,1,1,1,1,7
002837.SZ,英维克,专用机械,20221202,34.16,32.96,32.876,33.227,32.75,32.945,33.85,33.3306,32.8112,32.9223,32.5449,30.7218,28.5139,27.8604,1,1,1,1,1,1,1,7
002395.SZ,双象股份,塑料,20221202,10.86,10.78,10.74,10.894,11.444,11.835,11.7543,11.5068,11.3518,11.1271,10.819,10.2982,9.8292,9.796,1,1,1,1,1,1,1,7
002836.SZ,新宏泽,广告包装,20221202,10.0,10.0367,9.97,10.15,10.342,10.394,10.1163,9.538,9.4307,9.3093,9.1932,8.9251,8.6043,8.4857,1,1,1,1,1,1,1,7
002831.SZ,裕同科技,广告包装,20221202,32.92,32.86,32.578,32.258,32.136,32.3315,32.52,31.463,31.1187,30.7824,30.1644,29.5442,28.9081,28.3911,1,1,1,1,1,1,1,7
002401.SZ,中远海科,软件服务,20221202,11.86,11.9133,12.042,12.162,11.834,11.5555,10.972,10.0524,9.9522,9.9177,9.8131,9.594,9.337,9.3055,1,1,1,1,1,1,1,7
002403.SZ,爱仕达,家用电器,20221202,8.22,8.1567,8.148,8.195,8.3053,8.3145,8.1597,7.9934,7.9202,7.9833,8.0963,7.9856,7.9218,7.6996,1,1,1,1,1,1,1,7
002404.SZ,嘉欣丝绸,纺织,20221202,6.48,6.3633,6.316,6.304,6.3373,6.36,6.2997,6.1896,6.298,6.4145,6.3983,6.2348,6.0725,5.9651,1,1,1,1,1,1,1,7
688556.SH,高测股份,专用机械,20221202,82.3,80.4033,81.084,80.941,80.4633,81.572,84.7143,85.7862,87.2683,88.6863,87.6663,86.0409,80.3335,72.3594,1,1,1,1,1,1,1,7
688557.SH,兰剑智能,专用机械,20221202,38.04,37.5233,37.462,37.381,36.764,36.815,37.292,36.4736,36.2803,36.3969,35.8474,34.8516,33.7855,33.5932,1,1,1,1,1,1,1,7
688560.SH,明冠新材,电气设备,20221202,53.4,51.83,52.148,54.595,54.6453,55.7825,54.1987,51.719,52.909,53.6793,50.8573,46.2817,42.5493,39.9716,1,1,1,1,1,1,1,7
688659.SH,元琛科技,环境保护,20221202,23.41,24.1767,24.584,25.817,24.5593,23.255,21.6677,18.82,17.8502,16.9969,16.1563,14.4653,13.366,12.8627,1,1,1,1,1,1,1,7
002692.SZ,ST远程,电气设备,20221202,4.11,4.1367,4.144,4.181,4.188,4.1635,4.0767,3.9732,3.9953,4.0125,3.9807,3.9027,3.8532,3.7694,1,1,1,1,1,1,1,7
002869.SZ,金溢科技,通信设备,20221202,22.93,23.0667,23.07,23.523,23.408,23.2335,22.686,21.57,21.6803,21.8269,21.5342,20.1398,18.636,17.4104,1,1,1,1,1,1,1,7
002622.SZ,融钰集团,电气设备,20221202,4.24,4.19,4.162,4.201,4.2687,4.306,4.2563,4.2524,4.1572,4.0544,3.9779,3.7784,3.62,3.606,1,1,1,1,1,1,1,7
002510.SZ,天汽模,汽车配件,20221202,4.35,4.3533,4.344,4.384,4.388,4.391,4.299,4.1362,4.1188,4.186,4.2367,4.2242,4.0918,4.0235,1,1,1,1,1,1,1,7
002512.SZ,达华智能,元器件,20221202,3.99,3.72,3.624,3.597,3.6513,3.679,3.6807,3.6456,3.7013,3.8053,3.8693,3.7215,3.5107,3.4678,1,1,1,1,1,1,1,7
002513.SZ,蓝丰生化,农药化肥,20221202,5.86,5.6667,5.636,5.66,5.6807,5.672,5.49,5.371,5.5093,5.5435,5.4678,5.4008,5.2893,5.1726,1,1,1,1,1,1,1,7
002598.SZ,山东章鼓,机械基件,20221202,14.1,13.73,13.602,13.273,13.1527,13.1805,13.366,12.6786,12.3983,12.2588,12.1396,11.7283,11.0056,10.5631,1,1,1,1,1,1,1,7
002595.SZ,豪迈科技,专用机械,20221202,25.28,25.9467,26.31,26.607,26.264,26.123,26.042,25.3896,25.4875,25.5433,25.0854,24.375,23.3954,22.7847,1,1,1,1,1,1,1,7
002517.SZ,恺英网络,互联网,20221202,7.15,7.09,7.04,6.946,6.8793,6.8145,6.581,6.6198,6.8143,7.0001,6.8658,6.5626,6.2702,5.9372,1,1,1,1,1,1,1,7
002518.SZ,科士达,电气设备,20221202,55.12,52.54,51.476,49.976,49.0413,49.808,51.3803,49.7482,48.3447,46.9836,44.7707,41.0652,36.5008,32.4465,1,1,1,1,1,1,1,7
002519.SZ,银河电子,通信设备,20221202,5.05,5.04,5.062,5.007,5.0347,5.043,4.9843,4.814,4.8142,4.9369,4.9722,4.8609,4.6852,4.5398,1,1,1,1,1,1,1,7
002523.SZ,天桥起重,工程机械,20221202,3.26,3.3233,3.216,3.135,3.0987,3.0825,3.029,3.0112,3.0572,3.1105,3.1768,3.1229,2.9994,2.9519,1,1,1,1,1,1,1,7
002587.SZ,奥拓电子,元器件,20221202,5.48,5.42,5.408,5.495,5.6913,5.8245,5.7407,5.4462,5.4107,5.5199,5.4561,5.2875,5.0441,4.9743,1,1,1,1,1,1,1,7
002580.SZ,圣阳股份,电气设备,20221202,11.45,11.14,11.048,10.94,10.8907,11.0,11.156,10.6938,10.676,10.9132,10.7034,10.1869,9.5749,8.9995,1,1,1,1,1,1,1,7
002528.SZ,英飞拓,IT设备,20221202,5.93,5.4067,5.234,5.164,5.1333,5.189,5.0427,4.6006,4.4262,4.2841,4.2,4.0512,3.8768,3.8419,1,1,1,1,1,1,1,7
002575.SZ,群兴玩具,文教休闲,20221202,6.18,6.1767,6.22,6.209,6.1827,6.1235,6.039,6.009,6.213,6.3397,6.196,5.8125,5.552,5.2633,1,1,1,1,1,1,1,7
002535.SZ,ST林重,工程机械,20221202,2.68,2.73,2.708,2.618,2.538,2.4805,2.384,2.2556,2.2485,2.2429,2.2301,2.1137,2.0249,1.9368,1,1,1,1,1,1,1,7
002536.SZ,飞龙股份,汽车配件,20221202,8.21,8.32,8.192,8.19,8.2773,8.3985,8.3233,8.1962,8.2792,8.3488,8.3001,7.8342,7.3559,7.1577,1,1,1,1,1,1,1,7
002564.SZ,天沃科技,建筑工程,20221202,5.66,5.4833,5.556,5.403,5.242,5.112,4.926,4.8516,4.9432,5.0896,5.1691,5.0323,4.8259,4.7589,1,1,1,1,1,1,1,7
002560.SZ,通达股份,电气设备,20221202,7.56,7.4233,7.31,7.36,7.3767,7.4105,7.4163,7.2382,7.2265,7.2212,7.1833,6.9036,6.5705,6.3453,1,1,1,1,1,1,1,7
002559.SZ,亚威股份,机床制造,20221202,7.88,7.9,7.9,8.227,8.3,8.312,8.266,7.808,7.6593,7.7521,7.877,7.7296,7.3923,7.2748,1,1,1,1,1,1,1,7
002554.SZ,惠博普,石油开采,20221202,4.04,3.9833,3.938,3.876,3.8647,3.865,3.8147,3.849,3.938,3.9727,3.9084,3.7905,3.6714,3.6324,1,1,1,1,1,1,1,7
