ts_code,industry,name,trade_date,ma1,ma3,ma5,ma10,ma15,ma20,ma30,ma45,ma60,score1_3,score1_5,score1_10,score3_5,score3_10,score3_15,score3_20,score3_30,score5_10,score5_20,score5_30,week_score,month_score,turnover_rate_score
603501.SH,半导体,韦尔股份,20221202,0.6188,0.7897666666666666,0.8806799999999999,0.8966799999999999,1.2152733333333332,1.1619899999999999,1.1862866666666667,1.1382733333333332,1.116905,0.7835225594057317,0.7026388699641187,0.6901012624347594,0.8967691632223586,0.8807675722294093,0.6498675195154999,0.679667352272108,0.6657468964780856,0.9821563991613508,0.757906694549867,0.7423837970586086,0.9649,0.9875,24.1892
603578.SH,玻璃,三星新材,20221202,0.7929,0.7178000000000001,0.6910000000000001,0.7823800000000001,0.8321466666666668,0.91903,0.9880066666666667,0.9651911111111111,0.9333533333333331,1.1046252438005015,1.1474674384949348,1.0134461514864899,1.0387843704775688,0.9174569902093612,0.8625883257759048,0.7810408800583225,0.7265133163743835,0.8832025358521435,0.7518796992481204,0.6993879933333783,0.7908,0.918,24.1772
301236.SZ,软件服务,软通动力,20221202,5.6895,5.6565,5.68616,5.6594,7.343473333333334,8.16986,10.209653333333334,8.229933333333333,6.78798,1.0058339962874567,1.000587391139187,1.0053185850090116,0.9947838259915304,0.9994875781885006,0.7702758276964307,0.6923619254185507,0.5540344823983576,1.0047284164399053,0.6959923425860419,0.5569395761397057,1.0095,0.8324,24.177
000021.SZ,IT设备,深科技,20221202,0.5539,0.5435666666666666,0.56912,0.76929,1.1110533333333334,0.9911,0.9768166666666664,0.8522244444444446,0.8116833333333331,1.019010241000797,0.9732569581107675,0.7200145588789663,0.9551002717645957,0.7065822598326595,0.48923544024289256,0.5484478525544009,0.5564674367417974,0.7397990354742684,0.5742306528100091,0.5826272415499327,0.587,1.2146,24.177
601208.SH,化工原料,东材科技,20221202,1.9478,1.2828666666666666,1.26458,1.4843600000000001,1.8015266666666667,1.6644550000000002,1.8016800000000004,1.766237777777778,1.7632066666666666,1.5183183495296992,1.5402742412500592,1.3122153655447464,1.0144606641467258,0.8642557510756599,0.7120997376299361,0.7707427756633051,0.7120391338454478,0.8519361879867418,0.7597561964727192,0.7018893477199057,0.7421,0.8518,24.1759
601956.SH,家用电器,东贝集团,20221202,1.5,1.3996666666666666,1.61436,1.7200900000000001,1.7656533333333335,1.786815,2.2237566666666666,2.0888022222222222,1.9458183333333336,1.071683734222434,0.9291607819817141,0.8720473928689777,0.8670102496758261,0.8137171117015194,0.7927188425058901,0.783330488420271,0.6294153886741205,0.9385322861013086,0.9034846920358292,0.7259607241199951,0.8842,0.6953,24.1712
603389.SH,家居用品,亚振家居,20221202,1.0226,0.9164333333333333,0.9448599999999999,1.1835200000000001,1.2379133333333334,1.2317250000000002,1.2055666666666667,1.2150866666666666,1.4214049999999998,1.1158476703160805,1.0822767394111297,0.864032715965932,0.9699144141283719,0.7743285566220539,0.7403049217231147,0.7440243019613414,0.7601681090496861,0.7983473029606596,0.7671030465404208,0.7837476152293527,0.6644,1.0491,24.1665
000913.SZ,摩托车,钱江摩托,20221202,1.1196,1.0571,1.09138,0.9873199999999998,1.025073333333333,1.0599699999999999,1.4204100000000002,1.4828622222222223,1.3809783333333334,1.0591240185412922,1.0258571716542357,1.1339788518413485,0.9685902252194468,1.0706761738848602,1.0312432931627658,0.9972923761993264,0.7442217387937284,1.105396426690435,1.0296329141390796,0.7683556156321062,1.2356,0.584,24.1664
300373.SZ,半导体,扬杰科技,20221202,0.922,1.2074333333333334,1.21686,1.3446900000000002,1.8279999999999998,1.7926750000000002,1.8779100000000004,1.7140977777777777,1.60427,0.7636032355133479,0.7576878194697829,0.6856598918709887,0.992253285779246,0.8979269075648166,0.6605215171407732,0.6735372185886082,0.6429665603427923,0.9049371974209669,0.6787956545386085,0.6479863252232534,0.8264,0.9989,24.1661
300645.SZ,软件服务,正元智慧,20221202,2.8011,2.2741666666666664,1.9142400000000002,2.2155,2.2382933333333335,2.2733149999999998,3.683716666666667,3.158011111111111,2.5967550000000004,1.2317039208501284,1.4632961384152456,1.2643195666892348,1.1880258832051709,1.026480102309486,1.0160270920701486,1.0003746364523467,0.617356564701411,0.8640216655382533,0.8420478464269142,0.5196490862941866,0.7606,0.4861,24.1655
000960.SZ,小金属,锡业股份,20221202,0.6413,0.9184666666666667,1.0239,0.99997,1.3064200000000001,1.393865,1.392743333333333,1.3067266666666666,1.2664266666666666,0.6982289322784351,0.6263306963570661,0.6413192395771873,0.8970277045284369,0.9184942214933114,0.7030408801661537,0.6589351670833737,0.6594658503720476,1.0239307179215376,0.7345761605320459,0.7351677624257164,1.049,1.091,24.1624
688368.SH,半导体,晶丰明源,20221202,2.0085,1.8849,1.71098,1.5655400000000002,1.9832400000000001,2.4273550000000004,2.3453199999999996,2.2109577777777774,2.4599716666666667,1.0655737704918034,1.1738886486107378,1.2829439043397166,1.1016493471577693,1.2039935102265031,0.9504144732861378,0.7765242414067987,0.8036856377807721,1.09290085210215,0.7048742355362111,0.7295294458751899,1.2048,1.2268,24.1592
002568.SZ,红黄酒,百润股份,20221202,2.4473,1.5204666666666666,1.48752,1.3050200000000003,1.4063733333333337,1.449735,1.7186666666666668,2.022371111111111,2.0804366666666665,1.609571622747402,1.645221576852748,1.8752969303152436,1.0221487218099028,1.16509070103651,1.0811259219932114,1.048789376449259,0.8846780449961209,1.1398446000827571,1.026063383997765,0.8655081458494956,1.3252,0.6436,24.1492
000518.SZ,生物制药,四环生物,20221202,1.0898,1.3468666666666664,1.5877,1.82317,2.1300666666666666,2.2206599999999996,2.2167266666666667,2.3070133333333334,1.8585816666666668,0.8091372568430433,0.6864017131699944,0.5977500726756145,0.8483130734185719,0.7387499062987359,0.6323119777158773,0.6065163810158541,0.6075925764415399,0.8708458344531776,0.7149676222384337,0.7162362522518186,0.7712,0.8041,24.1459
300269.SZ,半导体,ST联建,20221202,2.1423,1.6479666666666664,1.87778,2.5878,2.645086666666667,2.6486650000000003,2.657486666666666,2.61638,2.519975,1.299965614191226,1.140868472345003,0.8278460468351495,0.8776143460185253,0.636821495736404,0.6230293651373741,0.6221876555421944,0.620122270917634,0.725627946518278,0.7089533784000619,0.7065999703980956,0.5694,0.9874,24.1459
688113.SH,专用机械,联测科技,20221202,0.2558,0.33083333333333337,0.251,0.39633,0.3833,0.39056499999999994,0.4805833333333334,0.4375222222222224,0.40621,0.7731989924433249,1.0191235059760957,0.6454217445058411,1.3180610889774238,0.8347420920276875,0.8631185320462651,0.8470634422780675,0.6883995144789318,0.6333106249842303,0.6426587123782214,0.5222819490202878,0.4634,0.7426,24.1457
002613.SZ,专用机械,北玻股份,20221202,2.9113,3.4142999999999994,3.8780199999999994,4.2406299999999995,5.185606666666667,7.55971,7.1770933333333335,5.418884444444444,4.657571666666667,0.8526784406759806,0.7507181499837547,0.6865253511860268,0.8804235150927535,0.8051398023406899,0.658418622829087,0.4516443091070953,0.4757218335370678,0.9144914788604523,0.5129852864726292,0.5403329481572855,0.8425,1.8276,24.1402
600570.SH,软件服务,恒生电子,20221202,0.7861,0.7571666666666667,0.775,0.7928000000000001,0.87196,0.9340199999999997,1.2707066666666667,1.0436533333333335,0.959885,1.0382126348228045,1.0143225806451612,0.9915489404641775,0.9769892473118279,0.9550538176925664,0.8683502301328807,0.8106535905726503,0.5958626695906739,0.9775479313824419,0.8297466863664592,0.6098968552931178,0.9561,0.7359,24.14
300324.SZ,软件服务,旋极信息,20221202,1.2782,1.2278,1.2214800000000001,1.4411799999999997,1.6319999999999995,1.7876850000000002,1.7821233333333333,1.569853333333333,1.7575866666666664,1.041049030786773,1.046435471722828,0.8869121136846198,1.0051740511510625,0.8519407707572962,0.7523284313725492,0.6868100364437806,0.6889534394364775,0.8475554753743463,0.6832747379991442,0.6854071080003816,0.7354,1.21,24.1378
300187.SZ,环境保护,永清环保,20221202,0.8148,0.6550333333333332,0.6175999999999999,0.5913499999999999,0.6710666666666666,0.806845,0.8524599999999999,0.7943799999999999,0.8598049999999999,1.2439061625362577,1.319300518134715,1.3778642090132749,1.0606109671848014,1.107691440489276,0.9761076892509437,0.8118453151885842,0.768403600559948,1.0443899551872833,0.7654506131908854,0.7244914717406096,1.0929,1.0016,24.1348
605118.SH,元器件,力鼎光电,20221202,2.5579,2.1794333333333333,2.2107599999999996,2.33738,2.560766666666666,2.6383300000000003,3.04485,2.820675555555556,3.020695000000001,1.1736537020326385,1.1570229242432468,1.0943449503290008,0.9858299106792839,0.9324257644599223,0.8510862632284605,0.8260654782886648,0.7157769129294821,0.9458282350323866,0.8379391509022751,0.7260653234149465,0.8972,0.8479,24.1267
603077.SH,化工原料,和邦生物,20221202,0.6859,0.9865,0.96662,0.91456,1.0784666666666667,1.12837,1.3234400000000004,1.2550244444444447,1.3022883333333333,0.6952863659401926,0.7095859800128281,0.7499781315605317,1.0205665101073844,1.0786607767669698,0.914724609012796,0.8742699646392583,0.7454059118660459,1.0569235479356194,0.8566516302276735,0.7303844526385781,1.1207,0.8056,24.1212
002859.SZ,元器件,洁美科技,20221202,0.3938,0.4799,0.55816,0.5598500000000001,0.8972466666666665,0.9582499999999999,0.8860166666666667,0.7482155555555555,0.6945749999999999,0.8205876224213378,0.7055324638096603,0.7034026971510224,0.8597893077253834,0.8571938912208626,0.5348584930193853,0.5008087659796504,0.5416376667105585,0.9969813342859694,0.5824784763892513,0.629965576268317,0.994,1.5825,24.1209
000538.SZ,中成药,云南白药,20221202,0.5077,0.6447666666666667,0.6148,0.68702,0.8915666666666667,0.9518449999999999,1.0465200000000001,0.9167600000000001,0.8020250000000001,0.7874166365093316,0.825797007156799,0.7389886757299643,1.04874213836478,0.9384976662494058,0.7231839084757169,0.6773861990835344,0.6161054415268381,0.8948793339349655,0.6459034821845995,0.5874708557887092,0.8098,0.9598,24.1178
600470.SH,农药化肥,六国化工,20221202,1.3738,1.4062000000000001,1.50364,1.88918,1.7469466666666666,1.7855899999999998,2.0699633333333334,1.9247400000000001,2.125735,0.9769591807708717,0.9136495437737755,0.7271938089541493,0.9351972546620202,0.7443441069670439,0.8049472985246641,0.7875268118661061,0.6793357048192481,0.7959220402502674,0.8420970099518928,0.7264090024138914,0.661,0.8667,24.1162
002801.SZ,电气设备,微光股份,20221202,1.1852,0.9861666666666666,1.0177399999999999,1.27038,1.4149399999999999,1.4139650000000001,1.4176133333333334,1.4065911111111111,1.4213616666666669,1.2018252492817307,1.1645410419164033,0.9329491963034682,0.9689770144306667,0.7762769145190153,0.6969671269924285,0.6974477208888951,0.695652787313889,0.8011303704403405,0.7197773636546871,0.7179249630834923,0.6682,0.9525,24.1098
688526.SH,农业综合,科前生物,20221202,1.3421,1.6623333333333334,1.61462,2.10011,2.0807999999999995,2.2874600000000003,2.5144833333333327,2.176806666666667,2.34167,0.8073591337477442,0.8312172523565917,0.6390617634314394,1.029550812781542,0.791545839662367,0.798891452005639,0.7267158041379229,0.661103341309348,0.7688263948078911,0.705857151600465,0.64212793880784,0.6245,0.9987,24.1072
002091.SZ,商贸代理,江苏国泰,20221202,0.7112,0.8154666666666667,0.8439,0.81369,0.8468600000000001,0.9811850000000002,1.1508366666666667,1.1041044444444446,1.07088,0.8721386527141923,0.8427538807915631,0.874042940186066,0.9663072243946755,1.0021834687247806,0.9629297247085311,0.8311038862871594,0.7085859273398194,1.0371271614496922,0.860082451321616,0.7332925900287037,1.0771,0.7621,24.1068
300141.SZ,电气设备,和顺电气,20221202,2.1198,1.3542333333333334,1.3574000000000002,1.68717,1.7856066666666668,2.1712499999999997,2.4011133333333334,1.946442222222222,1.7685066666666667,1.565313707632855,1.561662000884043,1.2564234783691033,0.9976671086881783,0.8026656076941466,0.7584163738934666,0.6237113797735561,0.5640022545097135,0.8045425179442499,0.6251698330454809,0.5653210871623442,0.673,1.1206,24.106
603900.SH,服饰,莱绅通灵,20221202,0.341,0.39633333333333337,0.43718,0.42666000000000004,0.45400666666666667,0.49811999999999995,0.5809433333333333,0.5478777777777778,0.5458333333333333,0.8603868797308662,0.7799990850450615,0.7992312379880936,0.9065678515333121,0.9289207643869436,0.872968091511138,0.7956583420327098,0.6822237395500423,1.0246566352599258,0.8776600016060389,0.7525346706219197,1.0506,0.7894,24.1047
300653.SZ,医疗保健,正海生物,20221202,1.0369,1.8002,1.6973399999999998,1.54258,1.6988200000000002,1.7243849999999998,2.1505199999999998,2.520282222222222,2.2840433333333325,0.5759915564937229,0.6108970506792982,0.6721855592578666,1.0606007046319537,1.1670059251384044,1.0596767167798824,1.0439663996149353,0.8370998642188867,1.1003254288270299,0.9843161474960638,0.7892695720104905,1.223,0.5091,24.1
300665.SZ,染料涂料,飞鹿股份,20221202,1.3332,1.2092333333333334,1.2405399999999998,1.51239,1.7009733333333332,1.72266,1.87373,1.731831111111111,1.6658099999999998,1.1025167461476968,1.0746932787334549,0.8815186559022474,0.974763678183157,0.7995512621303589,0.7109066965580492,0.7019570509173797,0.6453615693474158,0.8202513901837488,0.7201304958610519,0.6620697752611101,0.6953,0.927,24.098
603052.SH,元器件,可川科技,20221202,22.5208,14.551833333333335,11.33028,9.71806,9.864040000000001,12.979894999999999,13.925816666666666,18.457884615384614,18.457884615384614,1.5476263013824145,1.9876649120763124,2.3174172622930915,1.2843313080818244,1.4974010587847095,1.475240705971725,1.121105627844704,1.0449536771631587,1.1658993667460378,0.8729099888712506,0.8136169153454795,1.3978,0.5358,24.0978
603719.SH,食品,良品铺子,20221202,2.6956,2.6846666666666668,2.3094200000000003,2.60876,2.8604866666666666,3.0908800000000003,3.4171333333333336,3.408128888888889,3.380153333333333,1.0040725105537622,1.1672194750197018,1.033287845566476,1.162485241604674,1.0290968378335557,0.9385349346148558,0.8685768022914725,0.7856487894336383,0.8852558303561846,0.7471723263277772,0.67583549563962,0.7941,0.8432,24.0953
300846.SZ,软件服务,首都在线,20221202,3.5124,2.6110333333333333,2.71202,2.9952300000000003,3.706566666666667,4.528084999999999,4.446083333333332,3.8521466666666666,3.4136966666666666,1.3452145383053964,1.2951231923068414,1.172664536613215,0.9627633031221501,0.8717304959329778,0.7044344721530257,0.5766308126577425,0.5872659456825297,0.9054463263255241,0.5989331030667491,0.6099795700335503,0.8272,1.2783,24.0939
002822.SZ,装修装饰,中装建设,20221202,1.7442,2.4809,2.7936,3.06485,3.1514466666666663,3.2229099999999997,4.942593333333334,3.927517777777778,3.2348566666666674,0.7030513120238623,0.6243556701030928,0.5690979982707147,0.8880655784650631,0.8094686526257403,0.7872257608674958,0.7697701766416066,0.5019429746057738,0.9114964843303914,0.8667942945971189,0.5652093570311941,0.8374,0.6116,24.0928
300698.SZ,通信设备,万马科技,20221202,2.4408,2.320066666666667,2.2697200000000004,1.9966900000000003,2.1888533333333333,2.884015,2.8226233333333335,2.9273466666666668,3.0868383333333336,1.0520387345191229,1.0753749361154676,1.2224231102474592,1.022181884402775,1.1619563711275493,1.0599461514095663,0.8044572121388643,0.8219540451140606,1.136741306862858,0.7870000676140728,0.8041172101130509,1.3168,1.1031,24.0904
002505.SZ,商贸代理,鹏都农牧,20221202,0.4821,0.5016999999999999,0.48978,0.46867000000000003,0.4944333333333333,0.53387,0.63003,0.6195155555555556,0.6986766666666665,0.9609328283834963,0.9843194903834375,1.028655557215098,1.0243374576340396,1.0704760279087628,1.0146969594822355,0.9397418847284918,0.7963112867641222,1.0450423538950646,0.9174143518084927,0.7773915527832008,1.0943,0.7514,24.0878
002139.SZ,元器件,拓邦股份,20221202,1.7047,2.137466666666667,1.82282,2.13871,2.15184,2.1802300000000003,2.5668,2.779213333333333,2.767298333333333,0.797532904996569,0.9351993065689427,0.7970692613771854,1.1726153249726616,0.9994186526769253,0.9933204451384243,0.9803858614305219,0.83273596176822,0.8522988156412042,0.8360677543194983,0.7101527193392551,0.7426,0.6484,24.085
301218.SZ,软件服务,华是科技,20221202,5.8851,4.321466666666667,3.78232,5.014290000000001,6.245520000000001,7.3147899999999995,6.853633333333334,5.855691111111112,5.663508333333334,1.3618293172071212,1.5559497874320525,1.173665663533621,1.1425439060329816,0.8618302225572646,0.6919306425512474,0.5907847889914362,0.6305366010242742,0.7543081872009795,0.5170784123672724,0.5518707838664649,0.6055,1.4483,24.0799
002731.SZ,服饰,萃华珠宝,20221202,1.4303,1.7935333333333332,2.8847,3.10195,3.5200733333333334,3.4970950000000003,3.1655399999999996,3.0917044444444453,3.4959783333333334,0.7974761179050663,0.49582278919818346,0.4610970518544786,0.6217399845160096,0.5781954362041082,0.5095159002369268,0.5128637721689955,0.5665805307572589,0.9299634101129934,0.8248846542630383,0.9112821193224538,0.8691,1.2977,24.0785
002141.SZ,电气设备,贤丰控股,20221202,0.8114,0.9395000000000001,0.96046,0.8603999999999999,0.94466,1.5810750000000002,1.4999666666666664,1.2738311111111114,1.1896566666666666,0.8636508781266631,0.8448035316410887,0.9430497443049745,0.9781771234616747,1.0919339841933986,0.9945377172739399,0.5942159606596777,0.6263472521611593,1.1162947466294748,0.6074727637841341,0.6403208960199116,1.2632,1.6132,24.0782
301208.SZ,软件服务,中亦科技,20221202,9.5512,8.3489,7.6469,7.07423,8.694286666666668,11.44387,12.37016,11.123877777777778,9.799585,1.1440069949334641,1.2490290182949955,1.3501398738802668,1.0918019066549844,1.1801849812629785,0.9602742950734695,0.7295521532488572,0.6749225555692085,1.0809515664602365,0.6682092683681307,0.618173087494422,1.1762,0.91,24.078
300113.SZ,互联网,顺网科技,20221202,1.8383,1.7493666666666667,1.64332,2.00974,3.1413200000000003,3.6002250000000005,3.209536666666667,2.6426222222222226,2.35635,1.0508374459328138,1.118650049898985,0.9146954332401207,1.0645319637481847,0.8704442697397011,0.556889036031562,0.48590481613417674,0.5450527126968482,0.8176779085851901,0.45644924969967143,0.5120115987665924,0.6916,1.8394,24.0765
000909.SZ,综合类,数源科技,20221202,7.6179,7.060766666666666,6.905539999999999,6.58797,9.00698,9.02127,9.622340000000001,8.409686666666667,10.066550000000001,1.0789055012911724,1.103157754498562,1.1563349559879597,1.0224785703459347,1.0717666696519057,0.7839216548351019,0.7826798961417479,0.7337889397658641,1.048204530378857,0.7654731540015984,0.7176570356067233,1.1013,1.0898,24.0671
002856.SZ,装修装饰,美芝股份,20221202,2.2187,2.6150333333333333,2.84232,2.54428,2.7743200000000003,2.59256,2.6327000000000003,4.317904444444445,3.9286066666666666,0.8484404277829474,0.7805947254355597,0.8720345245020202,0.9200348072466623,1.027808784148495,0.9425853302190565,1.0086683946883903,0.9932895253288765,1.117141195151477,1.096337211096368,1.0796216811638242,1.2654,0.6568,24.0614
300592.SZ,互联网,华凯易佰,20221202,2.5021,2.259866666666667,2.37304,2.67434,2.977426666666667,3.60222,3.5496133333333333,3.2757355555555545,3.0326816666666674,1.1071892147029323,1.0543859353403229,0.9355953244538839,0.9523087123127578,0.8450184593831251,0.7589999417841805,0.6273538725193539,0.6366515038257688,0.8873366886783282,0.6587715353309903,0.6685347887657247,0.7975,1.0995,24.0588
301100.SZ,化工原料,风光股份,20221202,2.9858,2.6091666666666664,2.37806,2.9501399999999998,3.0611799999999993,3.5836000000000006,3.3788099999999996,3.1931977777777782,3.7319999999999998,1.1443500479080166,1.2555612558135623,1.0120875619462126,1.097182857735577,0.8844213042996829,0.852340165121511,0.7280853517877738,0.7722146751864315,0.8060837790748915,0.6635952673289429,0.7038158404882193,0.6752,1.2412,24.0586
300548.SZ,元器件,博创科技,20221202,1.732,1.767666666666667,1.9799,1.9349699999999999,2.2177066666666665,2.4375050000000003,2.8879733333333335,2.634637777777778,2.3235000000000006,0.9798227418442389,0.8747916561442497,0.8951043168627938,0.89280603397478,0.9135369885148954,0.7970696455196962,0.725195093616902,0.6120785972169642,1.023219998242867,0.8122650004820502,0.6855672720893082,1.0475,0.7815,24.0586
600180.SH,仓储物流,瑞茂通,20221202,0.4943,0.5792666666666667,0.5757399999999999,0.62042,0.5688333333333334,0.559265,0.6785833333333334,0.6979799999999999,0.9584016666666666,0.8533202900218667,0.858547260916386,0.7967183520840722,1.0061254501453205,0.9336685900948821,1.0183416349252856,1.0357642024204388,0.8536411641901018,0.9279842687211888,1.0294583068849292,0.8484440623848702,0.8656,0.6933,24.0574
002676.SZ,家用电器,顺威股份,20221202,0.9685,0.9829333333333333,1.1520799999999998,1.1646500000000002,1.4915533333333333,1.405545,1.2439433333333336,1.1792422222222223,1.934435,0.985316060770483,0.8406534268453582,0.8315803030953505,0.8531814920260169,0.8439731535940697,0.6589997899281733,0.6993254099536715,0.7901753295300159,0.9892070579143946,0.8196678156871532,0.9261515127966704,0.9786,1.4721,24.0547
601969.SH,普钢,海南矿业,20221202,0.5864,0.5114333333333333,0.56732,0.46889000000000003,0.5113733333333335,0.57619,0.7613133333333334,0.6993844444444445,0.6901799999999999,1.146581502965522,1.0336318127335542,1.250613150205805,0.9014900467696066,1.0907320124833826,1.0001173311083875,0.8876123038118213,0.6717777174531729,1.2099213035040202,0.984605772401465,0.7451859505941487,1.5314,0.6593,24.0545
002825.SZ,化工原料,纳尔股份,20221202,3.0898,2.8046666666666664,2.5288,2.8937199999999996,3.7230399999999997,3.3509949999999997,3.7077499999999994,3.427035555555555,3.970681666666666,1.1016638935108154,1.2218443530528313,1.0677605296987962,1.1090899504376253,0.9692253109031512,0.7533270302405203,0.836965339150511,0.7564335962960467,0.8738924291223754,0.7546415318435271,0.6820308812622211,0.776,0.9159,24.0522
300101.SZ,通信设备,振芯科技,20221202,2.3414,2.1141333333333336,1.8493600000000001,1.84209,1.9219266666666668,2.026065,2.6382866666666662,2.6241644444444443,2.7313066666666668,1.1074987386478303,1.2660596098109616,1.2710562458946089,1.1431702498882497,1.1476818903166153,1.1000072843570168,1.0434676742026212,0.8013281346732605,1.0039466041290057,0.9127841406865032,0.7009700740126801,1.0079,0.6125,24.0464
300641.SZ,化工原料,正丹股份,20221202,0.4132,0.35213333333333335,0.38949999999999996,0.46907000000000004,0.47333333333333344,0.5237499999999999,0.5305333333333333,0.49754888888888893,0.5284933333333334,1.1734191594093146,1.060847240051348,0.8808919777431939,0.9040650406504066,0.7507052962955066,0.7439436619718308,0.6723309466984886,0.6637346066850969,0.8303664698232671,0.7436754176610979,0.7341668760995225,0.7099,1.0865,24.0462
001255.SZ,化工原料,博菲电气,20221202,14.5471,14.075133333333333,20.17072,21.2027,20.830106666666666,24.08871,22.56143333333333,23.516465853658534,23.516465853658534,1.0335319499637659,0.721198846645038,0.68609658203908,0.6978002437857118,0.6638368383900792,0.6757110541280634,0.5843041546572371,0.6238581177614307,0.9513278969187886,0.8373516057937516,0.8940353966872673,0.9072,1.012,24.0448
000400.SZ,电气设备,许继电气,20221202,1.153,1.4711999999999998,1.50512,1.8621400000000001,1.9792,2.09196,2.320323333333334,2.0827955555555557,2.039716666666666,0.7837139749864057,0.7660518762623578,0.619180083130162,0.9774635909429147,0.7900587496106629,0.7433306386418754,0.7032639247404348,0.634049564931324,0.8082743510154983,0.7194783839079142,0.6486682172168532,0.6782,0.9486,24.0378
300334.SZ,水务,津膜科技,20221202,0.6342,0.6684666666666667,0.72836,0.9419500000000001,0.8958133333333332,1.14231,1.1027066666666667,0.9829466666666667,0.9717883333333333,0.9487384063029819,0.8707232687132737,0.673284144593662,0.9177696011130027,0.7096625794008882,0.7462120084541423,0.5851884923240335,0.6062053371703565,0.7732469876320399,0.63762026069981,0.6605201746006795,0.6303,1.2796,24.0372
603963.SH,中成药,大理药业,20221202,2.2991,3.173066666666667,3.4906999999999995,4.36943,6.747179999999999,6.87033,6.442146666666669,5.496135555555555,4.636190000000001,0.7245671905202117,0.658635803706993,0.5261784717915151,0.9090058345508545,0.7261969333910068,0.4702804233274742,0.4618506922763051,0.4925480326433631,0.7988913885792882,0.5080833089531361,0.541853543642802,0.6651,1.4492,24.0331
600366.SH,矿物制品,宁波韵升,20221202,0.9222,0.9828,0.9320999999999999,1.1576999999999997,1.2052933333333333,1.317695,1.4368233333333333,1.3033977777777779,1.3365116666666668,0.9383394383394383,0.9893788220148054,0.7965794247214306,1.0543933054393306,0.8489245918631771,0.8154031660342711,0.7458478631246229,0.6840089363804875,0.8051308629178545,0.7073715844713685,0.6487227610910179,0.6738,0.978,24.0311
300317.SZ,半导体,珈伟新能,20221202,1.1746,1.0149333333333332,0.84572,0.9837399999999998,1.0558866666666666,1.12281,1.2433133333333335,1.2886866666666668,1.2873400000000004,1.1573173935890702,1.3888757508395213,1.1940146786752601,1.2000819814280532,1.0317089203786909,0.9612142717337088,0.9039225989555963,0.8163133991431496,0.859698700876248,0.7532173742663496,0.6802146951425492,0.7539,0.7765,24.0305
301339.SZ,软件服务,通行宝,20221202,16.3164,12.4358,11.858920000000001,15.91898,15.138906666666665,17.292085000000007,18.588410000000003,16.130544444444446,17.804905454545455,1.3120506923559403,1.3758757121221832,1.024965167366251,1.0486452391954748,0.7811932674078365,0.8214463748152664,0.7191613966736802,0.6690082691311413,0.7449547646896976,0.6858004688272118,0.637973877270837,0.5936,1.1227,24.0261
000553.SZ,农药化肥,安道麦A,20221202,0.1567,0.18456666666666668,0.19494000000000003,0.19901000000000002,0.1930333333333333,0.20646500000000004,0.24616666666666667,0.2540822222222222,0.261795,0.8490157124796821,0.8038370780753051,0.7873976182101401,0.9467870455866761,0.9274240825419158,0.9561388361250218,0.8939368254506412,0.7497630331753555,0.9795487663936486,0.944179400866975,0.7919025050778606,0.9599,0.6785,24.0254
688036.SH,通信设备,传音控股,20221202,0.2955,0.39326666666666665,0.4164,0.39939,0.5233066666666667,0.501675,0.46969,0.4835000000000001,0.6451566666666668,0.751398542125784,0.7096541786743515,0.7398783144295049,0.9444444444444444,0.9846682858025154,0.7515032613126783,0.7839072440657132,0.8372898436557445,1.0425899496732516,0.8300194348931081,0.8865421874002001,1.089,1.2746,24.0239
300928.SZ,汽车配件,华安鑫创,20221202,1.521,2.273566666666667,2.2762599999999997,2.27969,2.604706666666667,2.6075649999999997,2.9563800000000002,2.9344488888888884,3.200073333333333,0.6689929186153912,0.668201347824941,0.667195978400572,0.9988167725420941,0.9973139622784971,0.8728686019666962,0.8719117899905342,0.7690373587518069,0.9984954094635673,0.8729446821076369,0.7699483828195292,0.997,0.8008,24.0227
300176.SZ,汽车配件,派生科技,20221202,0.8916,1.0824333333333334,1.22918,1.7247999999999997,1.5227,1.80031,1.9738366666666667,1.8243711111111112,1.5457583333333331,0.823699688972377,0.7253616231959518,0.5169294990723563,0.8806141763885952,0.6275703463203465,0.7108644731945448,0.60124830353291,0.5483905287671557,0.7126507421150279,0.6827601913003871,0.6227364304037314,0.5536,0.9067,24.0221
300287.SZ,软件服务,飞利信,20221202,2.1868,1.8754,1.74448,2.03487,3.1920533333333334,3.9041650000000003,3.443083333333333,2.8163333333333336,2.476471666666667,1.166044577156873,1.2535540676877923,1.0746632463007464,1.0750481518848023,0.9216313572857233,0.5875215117541895,0.480358796311119,0.5446862066461747,0.8572930948905826,0.4468253775135016,0.5066621487523296,0.7502,1.8168,24.0213
300079.SZ,通信设备,数码视讯,20221202,1.7808,1.3759666666666668,1.2276200000000002,1.34872,1.6309533333333335,2.14729,2.1736333333333335,1.7898533333333329,1.705645,1.2942173986772934,1.4506117528225344,1.3203630108547364,1.1208408682382713,1.0202018704154063,0.8436579015136342,0.6407921923292461,0.6330261160269288,0.9102111631769383,0.571706662816853,0.5647778680856937,0.8352,1.2928,24.0208
600206.SH,半导体,有研新材,20221202,1.3576,1.5731666666666666,1.75948,1.6517700000000002,1.8766533333333335,1.9114550000000001,2.1859699999999997,2.26968,2.1977383333333336,0.8629727725394639,0.7715916066110442,0.8219061975940959,0.8941088654981396,0.9524126643943566,0.838283042863537,0.8230205088096065,0.7196652592060581,1.0652088365813641,0.9204925044010975,0.8048966820221687,1.1395,0.7221,24.0175
